title,rating,num_ratings,tags,actors
终结的炽天使,8.6,16000,[奇幻|战斗],[入野自由|小野贤章|中村悠一|樱井孝宏|早见沙织|冈本信彦|石川界人|井口裕香|悠木碧|柊..]
命运之夜——天之杯II ：迷失之蝶,9.7,18000,[剧情|奇幻|动画],[杉山纪彰|下屋则子|川澄绫子|神谷浩史|植田佳奈|伊藤美纪|中田让治|津嘉山正种|水泽史绘|真殿光昭|小山力也|神奈延年|关智一|浅川悠|三木真一郎|田中敦子|诹访部顺一|寺杣昌纪|门胁舞以|稻田彻]
EVA 新世纪福音战士,9.7,72000,[科幻|机战|战斗],[绪方惠美|林原惠美|宫村优子|立木文彦|三石琴乃|山寺宏一|山口由里子|清川元梦|关智一]
路人女主的养成方法 Fine,9.8,57000,[小说改|恋爱|社团],[安艺伦也:松冈祯丞|加藤惠:安野希世乃|泽村·史宾瑟·英梨梨:大西沙织|霞之丘诗羽:茅野爱衣|冰堂美智留:矢作纱友里|波岛出海:赤崎千夏|波岛伊织:柿原彻也]
刀剑神域,9.7,100000,[小说改|热血|穿越|奇幻],[松冈祯丞|戸松遥|伊藤加奈惠|竹达彩奈|平田広明|安元洋贵|早见沙织]
日常,9.9,71000,[萌系|搞笑|日常|漫画改],[白石稔|今野宏美|古谷静佳|富樫美铃|相沢舞|本多真梨子|味里|川原庆久]
樱花庄的宠物女孩,9.7,60000,[励志|小说改|恋爱|催泪],[中津真莉|茅野愛衣|松岡禎丞|川澄綾子|堀江由衣|丰口惠美|櫻井孝宏|高森奈津美|堀江由衣]
天使降临到我身边,9.8,66000,[日常|治愈|漫画改|萌系],[上田丽奈|指出球亚|长江里加|鬼头明里|大和田仁美|大空直美]
路人超能100(灵能百分百),9.8,41000,[漫画改|奇幻|热血|战斗],[伊藤节生|樱井孝宏|入野自由|松冈祯丞|细谷佳正|藤村步|种崎敦美|佐武宇绮]
孤独摇滚！,9.9,120000,[漫画改|音乐|日常],[青山吉能|铃代纱弓|水野朔|长谷川育美]
龙与虎,9.7,67000,[少女|校园|治愈|催泪],[堀江由衣|釘宮理恵|喜多村英梨|間島淳司|野島裕史|田中理恵|野中藍|甲斐田裕子|阿澄佳奈]
名侦探柯南：零的日常,9.6,1854,[治愈|日常],[古谷彻|飞田展男|榎本充希子|百百麻子|小山茉美|长泽美树|梁田清之]
月色真美,9.8,61000,[校园|恋爱|治愈|原创],[千叶翔也|小原好美|田丸笃志|村川梨衣|白石晴香|笔村荣心|金子诚|石见舞菜香|铃木美园]
文豪野犬 第五季,7.5,5828,[漫画改|奇幻|战斗],[上村祐翔|宫野真守|细谷佳正|神谷浩史|丰永利行|花仓桔道|岛村侑|诸星堇|小山力也|小野贤章|谷山纪章|石田彰|子安武人|千叶翔也|梶裕贵|阿座上洋平|林勇|小市真琴|大冢明夫]
Ｄｒ．ＳＴＯＮＥ 石纪元 特别篇：龙水,9.8,3439,[漫画改|热血|科幻|战斗],[小林裕介|铃木崚汰]
文豪野犬 第四季,9.7,6247,[漫画改|战斗|奇幻|热血],[上村祐翔|宫野真守|细谷佳正|神谷浩史|丰永利行|花仓桔道|岛村侑|诸星堇|小山力也|石田彰|子安武人|草尾毅|梶裕贵|阿座上洋平|小市真琴|大冢明夫]
地缚少年花子君,9.4,75000,[漫画改|奇幻|搞笑|校园],[绪方惠美|鬼头明里|千叶翔也|内田雄马|佐藤未奈子]
银魂,9.9,71000,[漫画改|热血|搞笑|战斗],[杉田智和|阪口大助|钉宫理惠|高桥美佳子|雪野五月|くじら|杉本优|千叶进步|中井和哉|铃村健一|太田哲治|石田彰|三木真一郎|子安武人|日野聪]
罪恶王冠,9.1,48000,[战斗|奇幻|热血|架空],[津田美波、梶裕貴|渡辺明乃、中村悠一|茅野愛衣|茅野愛衣|内山昂輝|嶋村侑|花澤香菜]
龙王的工作！,9.1,38000,[小说改|职场],[内田雄馬|日高里菜|佐倉綾音|金元寿子|茅野愛衣|久保ユリカ|橋本ちなみ|小倉唯|岡本信彦]
卫宫家今天的饭,9.8,59000,[日常|美食],[卫宫士郎:杉山紀彰|Saber:川澄綾子|远坂凛:植田佳奈|间桐樱:下屋則子|Rider:浅川|悠|伊莉雅斯菲尔·冯·爱因兹贝伦:門脇舞以|藤村大河:伊藤美紀]
笨女孩,9.3,35000,[搞笑|校园|漫画改],[悠木碧|杉田智和|原田彩枫|上坂堇|日笠阳子|八代拓|千本木彩花|佐藤利奈|M·A·O|前田..]
野良神,9.5,22000,[奇幻|战斗|漫画改|神魔],[神谷浩史|梶裕貴|内田真礼|櫻井孝宏|豊崎愛生|小野大輔|沢城みゆき|福山潤|大川透]
天气之子,9.6,106000,[爱情|奇幻|动画],[醍醐虎汰朗|森七菜|小栗旬|本田翼|倍赏千惠子|吉柳咲良|平泉成|梶裕贵|木村良平|柴田秀胜|野泽雅子|花泽香菜|佐仓绫音]
路人女主的养成方法 ♭,9.7,29000,[小说改|恋爱|校园|社团],[安艺伦也:松冈祯丞|加藤惠:安野希世乃|泽村·史宾瑟·英梨梨:大西沙织|霞之丘诗羽:茅野爱衣|红坂朱音:生天目仁美|冰堂美智留:矢作纱友里|波岛出海:赤﨑千夏|波岛伊织:柿原彻也|姬川时乃:铃木絵理]
Re：创造主,8.9,38000,[奇幻|科幻|穿越|原创],[山下大輝|小松未可子|水瀬いのり|日笠陽子|村川梨衣|鈴村健一|雨宮天|筑..]
转生成为了只有乙女游戏破灭Flag的邪恶大小姐 第二季,9.6,22000,[小说改|穿越|搞笑|恋爱],[内田真礼|苍井翔太|柿原彻也|铃木达央|松冈祯丞|冈咲美保|水濑祈|早见沙织|增田俊树|和气杏未|子安武人|上坂堇|白井悠介|小仓唯|鸟海浩辅]
秒速五厘米,9.6,29000,[催泪|日常],[水桥研二|近藤好美、尾上绫华|花村怜美|新海诚]
入间同学入魔了 第三季,9.5,2045,[漫画改|搞笑|奇幻|校园],[村濑步|木村良平|朝井彩加|小野大辅|早见沙织|佐藤拓也|黑田崇矢|斋贺光希|东山奈央|逢坂良太|竹内顺子|谷山纪章|国府田麻理子|岩崎征实|安元洋贵|熊谷健太郎|野上翔]
宝石之国,9.7,62000,[架空|漫画改|战斗|励志],[黑泽朋世|小松未可子|茅野爱衣|佐仓绫音|田村睦心|早见沙织|内山夕实|高垣彩阳|内田真礼]
我的青春恋爱物语果然有问题。续,9.8,56000,[恋爱|小说改|日常|校园],[江口拓也|早见沙织|东山奈央|小松未可子|桧山修之|悠木碧|柚木凉香|中原麻衣|近藤隆|佐仓绫音]
齐木楠雄的灾难 始动篇,9.8,41000,[漫画改|奇幻|日常|搞笑],[神谷浩史|岛崎信长|小野大辅|岩田光央|爱河里花子|茅野爱衣|田村由加莉|日野聪|花江夏树|鸟海浩辅|东山奈央]
夏目友人帐,9.8,19000,[奇幻|日常|治愈|催泪],[神谷浩史|井上和彦|小林沙苗|堀江一真|大浦冬华|/|石田彰|伊藤容次|泽城美雪|木村良平]
擅长捉弄的高木同学,9.8,3904,[漫画改|恋爱|校园|搞笑],[梶裕贵|高桥李依|小原好美|M·A·O|小仓唯|内田雄马|小岩井小鸟|冈本信彦|落合福嗣|田所阳向]
魔法禁书目录 第一季,9.1,21000,[校园|科幻|热血|战斗],[佐藤利奈|井口裕香|阿部敦|佐佐木望|佐佐木望|新井里美|川原慶久|寺崎裕香]
平凡职业造就世界最强,6.1,237000,[小说改|奇幻|战斗|冒险],[深町寿成|桑原由气|高桥未奈美|日笠阳子|大西沙织|花守由美里|加隈亚衣|柿原彻也|白石稔]
Ｄｒ．ＳＴＯＮＥ 石纪元  (第二季),9.7,26000,[漫画改|热血|科幻|冒险],[小林裕介|古川慎|市之濑加那|沼仓爱美|佐藤元|前野智昭|村濑步|上田丽奈|高桥花林|河西健吾|麦人|中村悠一|石田彰|丰崎爱生|小野贤章|中岛良树|种崎敦美]
约定的梦幻岛,9.8,82000,[漫画改|热血|冒险|励志],[诸星堇|内田真礼|伊濑茉莉也|甲斐田裕子|植木慎英|Lynn|藤田奈央|河野日和|日野麻里|茅野爱衣]
玉子市场,9.8,40000,[萌系|少女|治愈|日常],[洲崎綾|田丸篤志|山崎巧|金子有希|長妻樹里|山下百合恵|日高里菜|西村知道|津久井教生]
转生成为了只有乙女游戏破灭Flag的邪恶大小姐,9.6,84000,[小说改|穿越|搞笑|恋爱],[内田真礼|柿原彻也|/|（幼年）雨宫天|苍井翔太|/|（幼年）濑户麻沙美|铃木达央|/|（幼年）田村睦心|松冈祯丞|/|（幼年）M·A·O|水濑祈|冈咲美保|早见沙织|增田俊树|和气杏未]
动物狂想曲 / BEASTARS 第二季,9.1,30000,[漫画改|校园|恋爱|架空],[小林亲弘|千本木彩花|小野友树|种崎敦美|榎木淳弥|内田雄马|大塚刚央|小林直人|下妻由幸|冈本信彦|落合福嗣|虎岛贵明|渡部纱弓|室元气|井口佑一|原优子|兼政郁人|大内茜|山村响|安藤樱|梶裕贵|大塚明夫|星野充昭|堀内贤雄|楠大典|木村昴]
珈百璃的堕落,9.6,29000,[日常|漫画改|神魔],[富田美忧|大西沙织|大空直美|花泽香菜]
文豪野犬 第三季,9.8,43000,[漫画改|战斗|奇幻],[上村祐翔|宮野真守|细谷佳正|神谷浩史|小野贤章|丰永利行|花仓洸幸|岛村侑|小见川千明]
动物狂想曲 / BEASTARS,9.7,87000,[漫画改|奇幻|恋爱|校园],[小林亲弘|千本木彩花|小野友树|种崎敦美|榎木淳弥|内田雄马|大塚刚央|小林直人|下妻由幸|冈本信彦|落合福嗣|虎岛贵明|渡部纱弓|室元气|井口佑一|原优子|兼政郁人|大内茜|山村响]
阿宅的恋爱真难,9.6,36000,[搞笑|恋爱|日常|漫画改],[伊达朱里纱|伊东健人|泽城美雪|杉田智和|梶裕贵|悠木碧]
Ｄｒ．ＳＴＯＮＥ 石纪元,9.7,77000,[漫画改|科幻|励志|冒险],[小林裕介|古川慎|市之濑加那|中村悠一|佐藤元|沼仓爱美|前野智昭|村濑步|上田丽奈|高桥花林|河西健吾|麦人]
擅长捉弄的高木同学 剧场版,9.9,14000,[漫画改|搞笑|治愈|恋爱],[高桥李依|梶裕贵|小原好美|M・A・O|小仓唯|落合福嗣|冈本信彦|内山昂辉|悠木碧|内田雄马|小岩井小鸟|田所阳向|水濑祈|户松遥]
测不准的阿波连同学,9.7,32000,[漫画改|校园|恋爱|搞笑],[水濑祈|寺岛拓笃]
齐木楠雄的灾难,9.7,38000,[校园|搞笑|日常|漫画改],[神谷浩史|岛崎信长|小野大辅|岩田光央|爱河里花子|茅野爱衣|田村由加莉|日野聪|花江夏树]
轻音少女 第一季,9.9,93000,[音乐|漫画改|日常|校园],[丰崎爱生|日笠阳子|佐藤聪美|寿美菜子|竹达彩奈|真田麻美|藤东知夏|米泽圆|永田依子]
男子高中生的日常,9.8,47000,[搞笑|校园|日常|漫画改],[入野自由|杉田智和|铃村健一|冈本信彦|小清水亚美|皆川纯子|日笠阳子|野上由加奈|斋藤千和]
中二病也要谈恋爱！恋,9.6,32000,[搞笑|恋爱],[福山润|内田真礼|赤﨑千夏|浅仓杏美|上坂堇|长妻树里|天野由梨|福原香织|设乐麻美]
JOJO的奇妙冒险 不灭钻石,9.8,107000,[热血|奇幻|漫画改|战斗],[小野友树|/|大地叶|梶裕贵|高木涉|樱井孝宏|小野大辅|石冢运升|豊口めぐみ(#01-15)|/|伊藤静(#31)|鹤冈聪|下和田裕贵|能登麻美子|川岛得爱|原纱友里|志村知幸|/|东内麻里子|山口胜平|大川透]
女高中生的虚度日常,9.8,76000,[搞笑|校园|漫画改|日常],[赤崎千夏|户松遥|丰崎爱生|长绳麻理亚|富田美忧|高桥李依|佐藤聪美|M·A·O|兴津和幸]
擅长捉弄的高木同学 第三季,9.9,75000,[漫画改|校园|恋爱],[高桥李依|梶裕贵|小原好美|M·A·O|小仓唯|内田雄马|小岩井小鸟|冈本信彦|落合福嗣|内山昂辉|悠木碧|田所阳向]
入间同学入魔了 第二季,9.7,19000,[漫画改|奇幻|搞笑|校园],[村濑步|木村良平|朝井彩加]
宿命回响：命运节拍,7.4,23000,[音乐|原创|战斗|冒险],[内山昂辉|若山诗音|本渡枫|伊藤美来|日野聪|浪川大辅|花轮英司|水濑祈|上田丽奈]
魔法少女小圆,9.8,65000,[奇幻|魔法|穿越|原创],[悠木碧|斋藤千和|喜多村英梨|水桥香织|野中蓝|加藤英美里|阿澄佳奈]
异世界迷宫黑心企业,9.7,44000,[漫画改|穿越|奇幻|搞笑],[小西克幸|下野纮|久野美咲|佐藤聪美|户田惠|兰加|M.A.O]
食戟之灵 餐之皿,9.4,4345,[美食|校园|搞笑|漫画改],[松冈祯丞|金元寿子|高桥未奈美|花江夏树|小野友树|大西沙织|赤崎千夏|冈本信彦|诹访部顺一|安元洋贵|石上静香|茅野爱衣|内田真礼|村田太志|小林裕介|石田彰|伊藤静|钉宫理惠|花泽香菜|樱井孝宏|梶裕贵|杉田智和|中村悠一|子安武人|小山力也|银河万丈|速水奖|置鲇龙太郎|堀江由衣|野岛健儿|竹内良太]
理科生坠入情网，故尝试证明。,9.7,51000,[漫画改|日常|搞笑|校园],[内田雄马|雨宫天|原奈津子|大森日雅|福岛润|置鲇龙太郎|麻仓桃]
犬夜叉剧场版 穿越时空的思念,9.8,1162,[冒险|战斗|热血|搞笑],[配音|山口胜平|雪乃五月|辻谷耕史|桑岛法子|渡边久美子|原田美枝子|森川智之|大神泉|尤加奈|矢岛晶子|中岛聪彦|藤本让|上田祐司]
元气少女缘结神◎,9.7,9846,[奇幻|少女|神魔],[三森铃子|立花慎之介|岸尾大辅|冈本信彦|石田彰|高桥广树|诹访部顺一|楠日向（猴子ver.）/山下大辉（少年ver.）|森久保祥太..]
会长是女仆大人！,9.8,32000,[日常|少女|校园|恋爱],[岡本信彦|諸星すみれ、藤村歩|椎橋和義|花澤香菜|小林ゆう|市来光弘|寺島拓篤|細谷佳正]
言叶之庭,9.7,29000,[日常|少女|治愈],[入野自由|花泽香菜|平野文|前田刚|寺崎裕香|井上优|潘惠美|小松未可子]
Fate/stay night [Unlimited Blade Works] 第二季,9.5,25000,[奇幻|热血],[杉山纪彰|植田佳奈|下屋则子|中田让治|关智一]
约定的梦幻岛 第二季,2.8,122000,[漫画改|热血|冒险|励志],[诸星堇|内田真礼|伊濑茉莉也|植木慎英|Lynn|石上静香|茅野爱衣|河野日和|日野麻里|森优子|青山吉能|林鼓子|久远埃莉萨|白城奈绪|神尾晋一郎|种崎敦美]
路人超能100 II(灵能百分百 第二季),9.9,88000,[漫画改|奇幻|热血|战斗],[伊藤节生|樱井孝宏|入野自由|松冈祯丞|细谷佳正|藤村步|种崎敦美|佐武宇绮]
理科生坠入情网，故尝试证明。 第二季,6.5,12000,[漫画改|搞笑|校园|恋爱],[内田雄马|雨宫天|原奈津子|大森日雅|福岛润|置鲇龙太郎|梶裕贵|山田麻里奈|麻仓桃]
银魂 最终篇,9.8,1842,[漫画改|搞笑|战斗|热血],[杉田智和|阪口大助|钉宫理惠|高桥美佳子|石田彰|子安武人|千叶进步|中井和哉|铃村健一|山寺宏一]
甘城光辉游乐园,9.7,34000,[日常|奇幻|励志|职场],[内山昂辉|加隈亚衣|藤井雪代|相坂优歌|黑泽朋世|三上枝织|津田美波|川澄绫子|白石凉子|野中蓝|福山润|三上枝织]
路人超能100 第一次灵能咨询所员工旅游～舒缓心灵的疗愈之旅~（OVA2）,9.8,18000,[战斗|漫画改|热血|奇幻],[伊藤节生|樱井孝宏|入野自由|松冈祯丞|星野贵纪]
黑色四叶草,9.5,123000,[架空|漫画改|热血|战斗],[梶原岳人|岛崎信长|诹访部顺一|优木加奈|福山润|室元气|村濑步|日野聪]
魔法禁书目录 第三季,8.0,61000,[小说改|热血|战斗|校园],[阿部敦|井口裕香|佐藤利奈|冈本信彦|日野聪]
Fate/EXTRA Last Encore,8.8,42000,[奇幻|战斗|游戏改],[阿部敦|丹下樱|植田佳奈|神谷浩史|下屋则子|鸟海浩辅|高乃丽|野中蓝|安井邦彦|水岛大宙]
约会大作战,9.3,18000,[战斗],[岛崎信长|井上麻里奈|富樫美铃|竹达彩奈|野水伊织|真田麻美|内田真礼|布里德卡特·塞拉·惠美|茅原实里|远藤绫|子安武人|味里|佐土原香织|胜杏里|伊藤静|置鲇龙太郎]
公主连结Re:Dive,9.5,54000,[奇幻|战斗|魔法|冒险],[M·A·O|立花理香|伊藤美来|阿部敦|高桥李依|泽城美雪|洲崎绫|日高里菜|诸星堇|小仓唯]
在魔王城说晚安,9.7,52000,[漫画改|奇幻|治愈|搞笑],[水濑祈|松冈祯丞|石川界人|小林亲弘|下野纮|小山力也|高桥伸也|山根雅史|相马康一|大原沙耶香|黑田崇矢|大冢刚央|大桥彩香|诹访部顺一|佐仓绫音|早见沙织]
剧场版 黑色四叶草 魔法帝之剑,9.8,1547,[漫画改|奇幻|热血|战斗],[梶原岳人|岛崎信长|诹访部顺一|优木加奈|森川智之|关俊彦|大冢芳忠|泽城美雪|高桥文哉|饭丰万理江]
公主连结 与你重逢 第二季,5.9,27000,[游戏改|搞笑|冒险|萌系],[M·A·O|伊藤美来|立花理香|阿部敦]
全员恶玉,6.2,91000,[原创|战斗|架空|科幻],[黑泽朋世|梅原裕一郎|武内骏辅|堀江瞬|绪方惠美|木村昴|樱井孝宏|内田真礼|市之濑加那]
魔卡少女樱 CLEAR CARD篇,9.8,50000,[少女|魔法|漫画改],[丹下樱|久川绫|岩男润子|熊井统子|绪方惠美|关智一|佐佐木望|筱原惠美|铃木实里]
文豪野犬 汪！,9.8,11000,[漫画改|日常|搞笑],[上村祐翔|宫野真守|细谷佳正|诸星堇|小野贤章|谷山纪章|神谷浩史|花仓洸幸|岛村侑|丰永利行|小见川千明|小山力也|宫本充|雨宫天]
瓦尼塔斯的手记,9.7,19000,[漫画改|奇幻|战斗],[花江夏树|石川界人|水濑祈|下地紫野|茅野爱衣|石田彰|小牧未侑|木内太郎|游佐浩二|久间梨穗]
工作细胞BLACK,9.8,34000,[漫画改|战斗|声控],[榎木淳弥|KENN|日笠阳子|Lynn|内山夕实|鸣海崇志|久保由利香|椎名碧流|布里德卡特·塞拉·惠美|平川大辅|津田健次郎]
犬夜叉,9.8,54000,[漫画改|热血|穿越|奇幻],[山口胜平|雪野五月|辻谷耕史|桑岛法子|渡边久美子|Tarako|成田剑|能登麻美子|日高法子|松野太纪|矢岛晶子|京田尚子|绪方贤一|八奈见乘儿|长岛雄一|森川智之|神无:野上由加奈|大神泉|小林爱|小林爱]
我被逐出队伍后过上慢生活,8.0,34000,[小说改|日常|恋爱|奇幻],[铃木崚汰|高尾奏音|大空直美|雨宫|天|八代拓|内田|彩|三宅健太|钉宫理惠|天崎滉平|山中真寻|芹泽优|德井青空|三品见|东山奈央|利根健太朗|鱼建|上田燿司]
关于前辈很烦人的事,9.8,44000,[漫画改|恋爱|职场|搞笑],[楠木灯|武内骏辅|早见沙织|土田玲央|青山玲菜|古贺葵|堀江由衣]
打了300年的史莱姆，不知不觉就练到了满级,9.5,33000,[小说改|穿越|奇幻],[悠木碧|本渡枫|千本木彩花|田中美海|原田彩枫|沼仓爱美|和气杏未|杉山里穗]
超能力女儿,9.6,45000,[搞笑|日常|漫画改|奇幻],[田中贵子|中岛良树|村川梨衣|本渡枫|日笠阳子]
某科学的超电磁炮S,9.7,37000,[校园|战斗|奇幻|科幻],[佐藤利奈|伊藤加奈惠|丰崎爱生|新井里美|小清水亚美|赤﨑千夏|岡本信彦|内田真礼|葉山いくみ]
Angel Beats!,9.8,40000,[奇幻|校园|战斗|催泪],[神谷浩史|櫻井浩美|花澤香菜|緒方恵美|木村良平|喜多村英梨|牧野由依|中原麻衣|増田裕生]
